ItemCode	PakNum	EffectCode	ItemName	Comment
50516231	734		霓虹黄色裁决者下衣	令人恐惧的裁决者下衣
50516241	734		霓虹黄色裁决者下衣	令人恐惧的裁决者下衣
50516251	734		霓虹黄色裁决者下衣（特殊）	特殊套装效果\n装备3个时所有能力+1\n \n霓虹黄色裁决者上衣（特殊）\n霓虹黄色裁决者下衣（特殊）\n霓虹黄色裁决者上衣（特殊）
50516261	734		霓虹黄色裁决者下衣（特殊）（特）	特殊套装效果\n装备3个时所有能力+1\n \n霓虹黄色裁决者上衣（特殊）（特）\n霓虹黄色裁决者下衣（特殊）（特）\n霓虹黄色裁决者上衣（特殊）（特）
50617771	734		霓虹黄色裁决者鞋子	令人恐惧的裁决者鞋子
50617781	734		霓虹黄色裁决者鞋子	令人恐惧的裁决者鞋子
50617791	734		霓虹黄色裁决者鞋子（特殊）	特殊套装效果\n装备3个时所有能力+1\n \n霓虹黄色裁决者上衣（特殊）\n霓虹黄色裁决者下衣（特殊）\n霓虹黄色裁决者上衣（特殊）
50617801	734		霓虹黄色裁决者鞋子（特殊）（特）	特殊套装效果\n装备3个时所有能力+1\n \n霓虹黄色裁决者上衣（特殊）（特）\n霓虹黄色裁决者下衣（特殊）（特）\n霓虹黄色裁决者上衣（特殊）（特）
52133281	734		霓虹黄色裁决者一整套	包含霓虹黄色裁决者上衣、下衣、鞋子的一套服装礼包\n \n霓虹黄色裁决者上衣 : 商城道具能力\n霓虹黄色裁决者下衣 : 商城道具能力\n霓虹黄色裁决者鞋子 : 商城道具能力
52133291	734		霓虹黄色裁决者一整套	包含霓虹黄色裁决者上衣、下衣、鞋子的一套服装礼包\n \n霓虹黄色裁决者上衣 : 商城道具能力&额外选择1个能力+1\n霓虹黄色裁决者下衣 : 商城道具能力&额外选择1个能力+1\n霓虹黄色裁决者鞋子 : 商城道具能力&额外选择1个能力+1
52133301	734		霓虹黄色裁决者一整套（特殊）	特殊套装效果\n装备3个时所有能力+1\n \n霓虹黄色裁决者上衣（特殊） : 商城道具能力\n霓虹黄色裁决者下衣（特殊） : 商城道具能力\n霓虹黄色裁决者鞋子（特殊） : 商城道具能力
52133311	734		霓虹黄色裁决者一整套（特殊）（特）	特殊套装效果\n装备3个时所有能力+1\n \n霓虹黄色裁决者上衣（特殊）（特） : 商城道具能力&额外选择1个能力+1\n霓虹黄色裁决者下衣（特殊）（特） : 商城道具能力&额外选择1个能力+1\n霓虹黄色裁决者鞋子（特殊）（特） : 商城道具能力&额外选择1个能力+1
50214201	734	1096	褐色嘻哈学院风套装	你看我像模范生吗？应该不是吧~
50214211	734	1096	褐色嘻哈学院风套装	你看我像模范生吗？应该不是吧~
50214221	734	1096	褐色嘻哈学院风套装（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n褐色嘻哈学院风套装（特殊）\n褐色嘻哈学院风鞋子（特殊）
50214231	734	1096	褐色嘻哈学院风套装（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n褐色嘻哈学院风套装（特殊）（特）\n褐色嘻哈学院风鞋子（特殊）（特）
50617811	734		褐色嘻哈学院风鞋子	你看我像模范生吗？应该不是吧~
50617821	734		褐色嘻哈学院风鞋子	你看我像模范生吗？应该不是吧~
50617831	734		褐色嘻哈学院风鞋子（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n褐色嘻哈学院风套装（特殊）\n褐色嘻哈学院风鞋子（特殊）
50617841	734		褐色嘻哈学院风鞋子（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n褐色嘻哈学院风套装（特殊）（特）\n褐色嘻哈学院风鞋子（特殊）（特）
52133321	734		褐色嘻哈学院风一整套	包含褐色嘻哈学院风套装、鞋子的一套服装礼包\n \n褐色嘻哈学院风套装 : 商城道具能力\n褐色嘻哈学院风鞋子 : 商城道具能力
52133331	734		褐色嘻哈学院风一整套	包含褐色嘻哈学院风套装、鞋子的一套服装礼包\n \n褐色嘻哈学院风套装 : 商城道具能力&额外选择2个能力+1\n褐色嘻哈学院风鞋子 : 商城道具能力&额外选择1个能力+1
52133341	734		褐色嘻哈学院风一整套（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n褐色嘻哈学院风套装（特殊） : 商城道具能力\n褐色嘻哈学院风鞋子（特殊） : 商城道具能力
52133351	734		褐色嘻哈学院风一整套（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n褐色嘻哈学院风套装（特殊）（特） : 商城道具能力&额外选择2个能力+1\n褐色嘻哈学院风鞋子（特殊）（特） : 商城道具能力&额外选择1个能力+1
50214241	734	1096	黑色嘻哈学院风套装	你看我像模范生吗？应该不是吧~
50214251	734	1096	黑色嘻哈学院风套装	你看我像模范生吗？应该不是吧~
50214261	734	1096	黑色嘻哈学院风套装（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n黑色嘻哈学院风套装（特殊）\n黑色嘻哈学院风鞋子（特殊）
50214271	734	1096	黑色嘻哈学院风套装（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n黑色嘻哈学院风套装（特殊）（特）\n黑色嘻哈学院风鞋子（特殊）（特）
50617851	734		黑色嘻哈学院风鞋子	你看我像模范生吗？应该不是吧~
50617861	734		黑色嘻哈学院风鞋子	你看我像模范生吗？应该不是吧~
50617871	734		黑色嘻哈学院风鞋子（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n黑色嘻哈学院风套装（特殊）\n黑色嘻哈学院风鞋子（特殊）
50617881	734		黑色嘻哈学院风鞋子（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n黑色嘻哈学院风套装（特殊）（特）\n黑色嘻哈学院风鞋子（特殊）（特）
52133361	734		黑色嘻哈学院风一整套	包含黑色嘻哈学院风套装、鞋子的一套服装礼包\n \n黑色嘻哈学院风套装 : 商城道具能力\n黑色嘻哈学院风鞋子 : 商城道具能力
52133371	734		黑色嘻哈学院风一整套	包含黑色嘻哈学院风套装、鞋子的一套服装礼包\n \n黑色嘻哈学院风套装 : 商城道具能力&额外选择2个能力+1\n黑色嘻哈学院风鞋子 : 商城道具能力&额外选择1个能力+1
52133381	734		黑色嘻哈学院风一整套（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n黑色嘻哈学院风套装（特殊） : 商城道具能力\n黑色嘻哈学院风鞋子（特殊） : 商城道具能力
52133391	734		黑色嘻哈学院风一整套（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n黑色嘻哈学院风套装（特殊）（特） : 商城道具能力&额外选择2个能力+1\n黑色嘻哈学院风鞋子（特殊）（特）: 商城道具能力&额外选择1个能力+1
50214281	734	1096	粉色嘻哈学院风套装	你看我像模范生吗？应该不是吧~
50214291	734	1096	粉色嘻哈学院风套装	你看我像模范生吗？应该不是吧~
50214301	734	1096	粉色嘻哈学院风套装（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n粉色嘻哈学院风套装（特殊）\n粉色嘻哈学院风鞋子（特殊）
50214311	734	1096	粉色嘻哈学院风套装（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n粉色嘻哈学院风套装（特殊）（特）\n粉色嘻哈学院风鞋子（特殊）（特）
50617891	734		粉色嘻哈学院风鞋子	你看我像模范生吗？应该不是吧~
50617901	734		粉色嘻哈学院风鞋子	你看我像模范生吗？应该不是吧~
50617911	734		粉色嘻哈学院风鞋子（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n粉色嘻哈学院风套装（特殊）\n粉色嘻哈学院风鞋子（特殊）
50617921	734		粉色嘻哈学院风鞋子（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n粉色嘻哈学院风套装（特殊）（特）\n粉色嘻哈学院风鞋子（特殊）（特）
52133401	734		粉色嘻哈学院风一整套	包含粉色嘻哈学院风套装、鞋子的一套服装礼包\n \n粉色嘻哈学院风套装 : 商城道具能力\n粉色嘻哈学院风鞋子 : 商城道具能力
52133411	734		粉色嘻哈学院风一整套	包含粉色嘻哈学院风套装、鞋子的一套服装礼包\n \n粉色嘻哈学院风套装 : 商城道具能力&额外选择2个能力+1\n粉色嘻哈学院风鞋子 : 商城道具能力&额外选择1个能力+1
52133421	734		粉色嘻哈学院风一整套（特殊）	特殊套装效果\n装备2个时所有能力+1\n \n粉色嘻哈学院风套装（特殊） : 商城道具能力\n粉色嘻哈学院风鞋子（特殊） : 商城道具能力
52133431	734		粉色嘻哈学院风一整套（特殊）（特）	特殊套装效果\n装备2个时所有能力+1\n \n粉色嘻哈学院风套装（特殊）（特） : 商城道具能力&额外选择2个能力+1\n粉色嘻哈学院风鞋子（特殊）（特） : 商城道具能力&额外选择1个能力+1
50121441	734	1097	霓虹耳朵白发	耷拉着可爱耳朵的发型
50121451	734	1097	霓虹耳朵金发	耷拉着可爱耳朵的发型
50121461	734	1097	霓虹耳朵彩虹发	耷拉着可爱耳朵的发型
51614641	734	1098	冰冷不灭的束缚 	你们无法束缚我，我要逃离这里！
51614651	734	1099	浪漫不灭的束缚	你们无法束缚我，我要逃离这里！
51614661	734	1100	星光不灭的束缚	你们无法束缚我，我要逃离这里！
51513021	734	1101	跳舞的白猫	跳着烦人舞蹈的猫咪
51513031	734	1101	跳舞的黑猫	跳着烦人舞蹈的猫咪
51513041	734	1101	跳舞的黄猫	跳着烦人舞蹈的猫咪
52133451	734		鲜红的一击	有本事挡下这一击！
52133461	734		月球漫步	犹如在月球上行走一样！
52134921	734		泳池派对普通入场券	在[FS泳池派对]活动中用于换购普通泳圈
52134931	734		泳池派对高级入场券	在[FS泳池派对]活动中用于换购高级泳圈
52134941	734		高级泳圈	在[FS泳池派对]活动中换购普通泳圈时有概率获得
52134951	734		泳池派对手环	在[FS泳池派对]活动的兑换商店用于兑换道具
52133491	735		给C推荐的5星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的5星精锐队伍红色徽记卡
52133501	735		给C推荐的5星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的5星精锐队伍黄色徽记卡
52133511	735		给C推荐的5星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的5星精锐队伍绿色徽记卡
52133521	735		给C推荐的5星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的5星精锐队伍蓝色徽记卡
52133531	735		给C推荐的4星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的4星精锐队伍红色徽记卡
52133541	735		给C推荐的4星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的4星精锐队伍黄色徽记卡
52133551	735		给C推荐的4星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的4星精锐队伍绿色徽记卡
52133561	735		给C推荐的4星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的4星精锐队伍蓝色徽记卡
52133571	735		给C推荐的3星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的3星精锐队伍红色徽记卡
52133581	735		给C推荐的3星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的3星精锐队伍黄色徽记卡
52133591	735		给C推荐的3星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的3星精锐队伍绿色徽记卡
52133601	735		给C推荐的3星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给C职业推荐的3星精锐队伍蓝色徽记卡
52133611	735		给PF推荐的5星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的5星精锐队伍红色徽记卡
52133621	735		给PF推荐的5星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的5星精锐队伍黄色徽记卡
52133631	735		给PF推荐的5星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的5星精锐队伍绿色徽记卡
52133641	735		给PF推荐的5星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的5星精锐队伍蓝色徽记卡
52133651	735		给PF推荐的4星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的4星精锐队伍红色徽记卡
52133661	735		给PF推荐的4星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的4星精锐队伍黄色徽记卡
52133671	735		给PF推荐的4星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的4星精锐队伍绿色徽记卡
52133681	735		给PF推荐的4星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的4星精锐队伍蓝色徽记卡
52133691	735		给PF推荐的3星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的3星精锐队伍红色徽记卡
52133701	735		给PF推荐的3星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的3星精锐队伍黄色徽记卡
52133711	735		给PF推荐的3星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的3星精锐队伍绿色徽记卡
52133721	735		给PF推荐的3星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PF职业推荐的3星精锐队伍蓝色徽记卡
52133731	735		给SF推荐的5星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的5星精锐队伍红色徽记卡
52133741	735		给SF推荐的5星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的5星精锐队伍黄色徽记卡
52133751	735		给SF推荐的5星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的5星精锐队伍绿色徽记卡
52133761	735		给SF推荐的5星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的5星精锐队伍蓝色徽记卡
52133771	735		给SF推荐的4星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的4星精锐队伍红色徽记卡
52133781	735		给SF推荐的4星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的4星精锐队伍黄色徽记卡
52133791	735		给SF推荐的4星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的4星精锐队伍绿色徽记卡
52133801	735		给SF推荐的4星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的4星精锐队伍蓝色徽记卡
52133811	735		给SF推荐的3星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的3星精锐队伍红色徽记卡
52133821	735		给SF推荐的3星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的3星精锐队伍黄色徽记卡
52133831	735		给SF推荐的3星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的3星精锐队伍绿色徽记卡
52133841	735		给SF推荐的3星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SF职业推荐的3星精锐队伍蓝色徽记卡
52133851	735		给PG推荐的5星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的5星精锐队伍红色徽记卡
52133861	735		给PG推荐的5星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的5星精锐队伍黄色徽记卡
52133871	735		给PG推荐的5星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的5星精锐队伍绿色徽记卡
52133881	735		给PG推荐的5星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的5星精锐队伍蓝色徽记卡
52133891	735		给PG推荐的4星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的4星精锐队伍红色徽记卡
52133901	735		给PG推荐的4星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的4星精锐队伍黄色徽记卡
52133911	735		给PG推荐的4星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的4星精锐队伍绿色徽记卡
52133921	735		给PG推荐的4星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的4星精锐队伍蓝色徽记卡
52133931	735		给PG推荐的3星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的3星精锐队伍红色徽记卡
52133941	735		给PG推荐的3星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的3星精锐队伍黄色徽记卡 
52133951	735		给PG推荐的3星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的3星精锐队伍绿色徽记卡
52133961	735		给PG推荐的3星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给PG职业推荐的3星精锐队伍蓝色徽记卡
52133971	735		给SG推荐的5星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的5星精锐队伍红色徽记卡
52133981	735		给SG推荐的5星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的5星精锐队伍黄色徽记卡
52133991	735		给SG推荐的5星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的5星精锐队伍绿色徽记卡
52134001	735		给SG推荐的5星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的5星精锐队伍蓝色徽记卡
52134011	735		给SG推荐的4星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的4星精锐队伍红色徽记卡
52134021	735		给SG推荐的4星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的4星精锐队伍黄色徽记卡
52134031	735		给SG推荐的4星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的4星精锐队伍绿色徽记卡
52134041	735		给SG推荐的4星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的4星精锐队伍蓝色徽记卡
52134051	735		给SG推荐的3星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的3星精锐队伍红色徽记卡
52134061	735		给SG推荐的3星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的3星精锐队伍黄色徽记卡 
52134071	735		给SG推荐的3星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的3星精锐队伍绿色徽记卡
52134081	735		给SG推荐的3星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SG职业推荐的3星精锐队伍蓝色徽记卡
52134091	735		给SW推荐的5星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的5星精锐队伍红色徽记卡
52134101	735		给SW推荐的5星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的5星精锐队伍黄色徽记卡
52134111	735		给SW推荐的5星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的5星精锐队伍绿色徽记卡
52134121	735		给SW推荐的5星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的5星精锐队伍蓝色徽记卡
52134131	735		给SW推荐的4星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的4星精锐队伍红色徽记卡
52134141	735		给SW推荐的4星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的4星精锐队伍黄色徽记卡
52134151	735		给SW推荐的4星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的4星精锐队伍绿色徽记卡
52134161	735		给SW推荐的4星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的4星精锐队伍蓝色徽记卡
52134171	735		给SW推荐的3星精锐队伍红色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的3星精锐队伍红色徽记卡
52134181	735		给SW推荐的3星精锐队伍黄色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的3星精锐队伍黄色徽记卡
52134191	735		给SW推荐的3星精锐队伍绿色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的3星精锐队伍绿色徽记卡
52134201	735		给SW推荐的3星精锐队伍蓝色徽记卡	只能在徽记卡大放送活动中获得的特别制作的徽记卡！\n给SW职业推荐的3星精锐队伍蓝色徽记卡
50121581	735	1124	古代战士发型	向神发起过挑战的古代战士
50417811	735		荒野求生服装上衣	特殊套装效果\n装备3个时所有能力+1\n \n荒野求生服装上衣\n荒野求生服装下衣\n荒野求生服装鞋子
50417821	735		暗黑秘密组织上衣	特殊套装效果\n装备3个时选择3个能力值+1\n \n暗黑秘密组织上衣\n暗黑秘密组织下衣\n暗黑秘密组织鞋子
50516381	735		荒野求生服装下衣	特殊套装效果\n装备3个时所有能力+1\n \n荒野求生服装上衣\n荒野求生服装下衣\n荒野求生服装鞋子
50516391	735		暗黑秘密组织下衣	特殊套装效果\n装备3个时选择3个能力值+1\n \n暗黑秘密组织上衣\n暗黑秘密组织下衣\n暗黑秘密组织鞋子
50618081	735		荒野求生服装鞋子	特殊套装效果\n装备3个时所有能力+1\n \n荒野求生服装上衣\n荒野求生服装下衣\n荒野求生服装鞋子
50618091	735		暗黑秘密组织鞋子	特殊套装效果\n装备3个时选择3个能力值+1\n \n暗黑秘密组织上衣\n暗黑秘密组织下衣\n暗黑秘密组织鞋子
51312321	735	1126	暗黑秘密组织手套	无法逃脱我的手心…
51416011	735	1125	荒野的吉他手	摇滚是停不下来的！
51513081	735	1127	红宝石九尾狐尾巴	散发出红宝石光芒的九尾狐尾巴
51614731	735	1128	夏天的浅滩	凉爽的风吹过夏天的浅滩
52134841	735		荒野求生服装一整套	特殊套装效果\n装备3个时所有能力+1\n \n荒野求生服装上衣 : 商城道具能力&额外选择1个能力+1\n荒野求生服装下衣 : 商城道具能力&额外选择1个能力+1\n荒野求生服装鞋子 : 商城道具能力&额外选择1个能力+1
50417781	735	1115	雷电嘻哈上衣	特殊套装效果\n装备3个时所有能力+1\n \n雷电嘻哈上衣\n雷电嘻哈下衣\n雷电嘻哈鞋子
50516351	735		雷电嘻哈下衣	特殊套装效果\n装备3个时所有能力+1\n \n雷电嘻哈上衣\n雷电嘻哈下衣\n雷电嘻哈鞋子
50618031	735		雷电嘻哈鞋子	特殊套装效果\n装备3个时所有能力+1\n \n雷电嘻哈上衣\n雷电嘻哈下衣\n雷电嘻哈鞋子
52134801	735		雷电嘻哈一整套	特殊套装效果\n装备3个时所有能力+1\n \n雷电嘻哈上衣 : 商城道具能力&额外选择1个能力+1\n雷电嘻哈下衣 : 商城道具能力&额外选择1个能力+1\n雷电嘻哈鞋子 : 商城道具能力&额外选择1个能力+1
50214341	735	1114	草莓奶油套装	特殊套装效果\n装备2个时所有能力+1\n \n草莓奶油套装\n草莓奶油鞋子
50618041	735		草莓奶油鞋子	特殊套装效果\n装备2个时所有能力+1\n \n草莓奶油套装\n草莓奶油鞋子
52134811	735		草莓奶油一整套	特殊套装效果\n装备2个时所有能力+1\n \n草莓奶油套装 : 商城道具能力&额外选择2个能力+1\n草莓奶油鞋子 : 商城道具能力&额外选择1个能力+1
50214361	735		鲜艳机能套装	特殊套装效果\n装备2个时所有能力+1\n \n鲜艳机能套装\n鲜艳机能靴子
50618061	735		鲜艳机能靴子	特殊套装效果\n装备2个时所有能力+1\n \n鲜艳机能套装\n鲜艳机能靴子
52134821	735		鲜艳机能一整套	特殊套装效果\n装备2个时所有能力+1\n \n鲜艳机能套装 : 商城道具能力&额外选择2个能力+1\n鲜艳机能靴子 : 商城道具能力&额外选择1个能力+1
50121541	735	1116	闪耀棱镜发型	看着就令人眼花缭乱的发型
50121571	735	1122	草莓粉闪亮发型	能想起草莓牛奶的发型
51513071	735	1117	水流的气息	平静的水面上泛起了水泡
51112781	735	1123	草莓粉高端毛皮披肩	能想起草莓牛奶的毛皮披肩
51011911	735	1118	闪光派对口罩	都来看看我闪闪发光的口罩吧！
51416001	735	1120	雨后云彩	现在雨过天晴了
50417791	735		天蓝色迷彩上衣	完美驾驭迷彩图案才算是真正的潮人
50516361	735		天蓝色迷彩下衣	完美驾驭迷彩图案才算是真正的潮人
50618071	735		天蓝色迷彩鞋子	完美驾驭迷彩图案才算是真正的潮人
50121561	735	1121	粉色月光发型	染成浅粉色的彩虹般闪亮的发型
50121551	735		蓝玫瑰礼服发型	我与你的浪漫之恋现在开始
50214351	735		蓝玫瑰礼服套装	我与你的浪漫之恋现在开始
50618051	735		蓝玫瑰礼服鞋子	我与你的浪漫之恋现在开始
51312311	735	1119	蓝玫瑰戒指	我与你的浪漫之恋现在开始
50417801	735		黑色高夫休闲上衣	户外运动服装也可以成为时尚装！
50516371	735		黑色高夫休闲下衣	户外运动服装也可以成为时尚装！
52134851	735		极致青龙一整套	特殊套装效果\n装备3个时所有能力+1\n \n极致青龙上衣 : 商城道具能力&额外选择1个能力+1\n极致青龙下衣 : 商城道具能力&额外选择1个能力+1\n极致青龙鞋子 : 商城道具能力&额外选择1个能力+1
50417831	735	1131_1132_1133_1134	极致青龙上衣	特殊套装效果\n装备3个时所有能力+1\n \n极致青龙上衣\n极致青龙下衣\n极致青龙鞋子
50516401	735		极致青龙下衣	特殊套装效果\n装备3个时所有能力+1\n \n极致青龙上衣\n极致青龙下衣\n极致青龙鞋子
50618101	735		极致青龙鞋子	特殊套装效果\n装备3个时所有能力+1\n \n极致青龙上衣\n极致青龙下衣\n极致青龙鞋子
52134861	735		白色霓虹粉一整套	特殊套装效果\n装备3个时所有能力+1\n \n白色霓虹粉上衣 : 商城道具能力&额外选择1个能力+1\n白色霓虹粉下衣 : 商城道具能力&额外选择1个能力+1\n白色霓虹粉鞋子 : 商城道具能力&额外选择1个能力+1
50417841	735	1141_1142_1143	白色霓虹粉上衣	特殊套装效果\n装备3个时所有能力+1\n \n白色霓虹粉上衣\n白色霓虹粉下衣\n白色霓虹粉鞋子
50516411	735	1144	白色霓虹粉下衣	特殊套装效果\n装备3个时所有能力+1\n \n白色霓虹粉上衣\n白色霓虹粉下衣\n白色霓虹粉鞋子
